"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005003219080021","https://ae04.alicdn.com/kf/Ha91b598c93f346a3a93ac5b840b11d06b.jpg",,"Women's Shoes Autumn New Designer Women's Shoes Women's Thick-soled Sports Shoes Outdoor Comfortable Casual Shoes Large Size 43","USD 11.65","USD 8.15","30%","USD","9.5","USD 0.77","22","80.0%","https://s.click.aliexpress.com/e/_DdBjHsx",,,,,,
"1005001316451645","https://ae04.alicdn.com/kf/S9793e60655bb42ce9a425160ea090841H.jpg",,"Women's Sneakers Walking Shoes for Women Breathable Gym Jogging Shoes Tennis Trainers Fashion Sport Lace Up Tenis Feminino","USD 30.30","USD 24.85","18%","USD","8.0","USD 1.99","129","91.0%","https://s.click.aliexpress.com/e/_DnLGNeR",,,,,,
"1005001858496393","https://ae04.alicdn.com/kf/Seac9fe693d26421d9d4db1dd5853c43aS.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/344539808873.mp4","Women's Shake Shoes Cushioned White Nurse Shoes Fly Weaving Athletic Sneakers Zapatillas Gimnasio Mujer","USD 16.20","USD 12.80","21%","USD","8.0","USD 1.02","30","91.1%","https://s.click.aliexpress.com/e/_DeV9Jmf",,,,,,
"4001111732156","https://ae04.alicdn.com/kf/HTB1ZskUXUvrK1RjSszfq6xJNVXax.jpg",,"2020 Hot Sale Women Pattern Patchwork Platform Heels Peep Toe Summer Women's Shoes 11CM Woman Sandals 35-39","USD 19.99","USD 13.99","30%","USD","7","USD 0.98","21","90.0%","https://s.click.aliexpress.com/e/_DejkImF",,,,,,
"1005002723297175","https://ae04.alicdn.com/kf/S08716174036f4a8695b49d6dff50b96ab.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/311891093776.mp4","Casual Shoes Women's Summer Mesh Breathable Flat Shoes Ladies Comfort Light Sneaker Socks Women Slip on Loafers Zapatillas Muje","USD 8.49","USD 4.58","46%","USD","7","USD 0.32","1018","95.8%","https://s.click.aliexpress.com/e/_DChd6Vp",,,,,,
"1005004191265748","https://ae04.alicdn.com/kf/S50438de5bb6a4633a23068f6d45a0cf6x.jpg",,"Summer 2022 Women's High Top Dance Shoes Black Ballroom Boots Salsa Tango Shoes Girl Fashion Party Mesh Cutout High Heel Sandals","USD 19.86","USD 10.13","49%","USD","7","USD 0.71","64","100.0%","https://s.click.aliexpress.com/e/_DCQSZU7",,,,,,
"1005004193788845","https://ae04.alicdn.com/kf/S8370c1b206ba41cc9a201d270b47a795w.jpg",,"2022 New Summer Women's Sandals Fashion Buckle Square Heel High Heels Open Toe Sandals Women Sexy Solid Color Party  Shoes","USD 17.69","USD 9.02","49%","USD","7","USD 0.63","55","73.3%","https://s.click.aliexpress.com/e/_DFFuMxl",,,,,,
"1005004167936310","https://ae04.alicdn.com/kf/Sa9db83f4cc264b39a73dec68b43da3a8t.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100012429701.mp4","Platform shoes thick-soled trend British style simple casual women's shoes platform Women Chunky Sneakers stretch boots women","USD 10.02","USD 7.01","30%","USD","10.0","USD 0.70","20","80.0%","https://s.click.aliexpress.com/e/_Dm2vELl",,,,,,
"1005004641390270","https://ae04.alicdn.com/kf/Sd1d732fe917a48fdb5f501c8c72e6726X.jpg",,"2022 Houndstooth Retro Women's Shoes Classic 3.5cm Thick Heel Metal Decoration Lady Pumps Simple Square Toe Shallow Mouth","USD 38.59","USD 19.68","49%","USD","13.5","USD 2.66","25","100.0%","https://s.click.aliexpress.com/e/_DnS1H1l",,,,,,
"1005004654230517","https://ae04.alicdn.com/kf/S4439d42464ba4311885b3fdbd2e460bfy.jpg",,"2022 Spring And Autumn New  Wedge Shoes Women PU Leather Women's Shoes Thick Bottom comfortable Women's Casual Sports Shoes","USD 18.48","USD 9.24","50%","USD","10.0","USD 0.92","22","90.0%","https://s.click.aliexpress.com/e/_DdA1u9t",,,,,,
"1005004541992039","https://ae04.alicdn.com/kf/S5673c055df8c468cba06dc485b6f53d2y.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100067963772.mp4","2022 New Spring Ladies Flat-soled Elderly Shoes Retro Loafers Black Women's Shoes Fashion All-match Temperament Shallow Mouth","USD 16.61","USD 8.47","49%","USD","7","USD 0.59","45","100.0%","https://s.click.aliexpress.com/e/_DmnNEQT",,,,,,
"1005004331779298","https://ae04.alicdn.com/kf/Se2f337e06a3d4291b6b7db42b90d0a90G.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100036551272.mp4","High Heels Women's 2022 New Fashion Bow Thick Heel Square Toe Mary Jane Shoes Elegant Medium Heel Women's Shoes Party Shoes","USD 22.48","USD 16.19","28%","USD","7","USD 1.13","104","92.9%","https://s.click.aliexpress.com/e/_DCsHSL9",,,,,,
"1005002059929553","https://ae04.alicdn.com/kf/S350943c1c8554acc9d42d91472a68893w.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100015401144.mp4","Women's Sneakers 2022 Summer Mesh Sports Women Shoes White Tennis Platform Sneakers Ladies Air Cushion Comfort Ladies Loafers","USD 27.06","USD 13.80","49%","USD","7","USD 0.97","52","97.1%","https://s.click.aliexpress.com/e/_DmR8GIT",,,,,,
"1005004401124292","https://ae04.alicdn.com/kf/Sa5e5e7f1d9894cab8124d92bb17fc877v.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100049148554.mp4","QSGFC Italian Design Cutout Style With Sparkling Rhinestones D.Green Women's Shoes and Party Wedding Bags","USD 53.99","USD 37.25","31%","USD","7","USD 2.61","64","100.0%","https://s.click.aliexpress.com/e/_DefxNmX",,,,,,
"1005004176444613","https://ae04.alicdn.com/kf/S743be1ffed524336950597e1d0f50fb8t.jpg",,"Summer Slippers Women's Shoes 2022 Women's Sandals Roman Flat Slippers Casual Beach Indoor and Outdoor Shoes Sandals Women","USD 4.10","USD 2.87","30%","USD","7","USD 0.20","319","90.0%","https://s.click.aliexpress.com/e/_DEBnPML",,,,,,
