"Product ID","Product Name","Product Main image","Product Details Page Link","Product Price(Unit price)",Commission,"Promotion Link(Valid for 15 days)"
1453721,"Xinlehong Q903 1/16 2.4G 4WD 52km/h High Speed Brushless RC Car Desert Truck Vehicle Models",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/4D/27/b2c1192b-21df-47de-b2f4-2a3668a705f3.jpg,https://www.banggood.com/Xinlehong-Q903-1-or-16-2_4G-4WD-52km-or-h-High-Speed-Brushless-RC-Car-Desert-Truck-Vehicle-Models-reviews-p1453721.html,"89,56€",€6.93,https://www.banggood.com/Xinlehong-Q903-1-or-16-2_4G-4WD-52km-or-h-High-Speed-Brushless-RC-Car-Desert-Truck-Vehicle-Models-p-1453721.html?p=4T181370308054202203&custlinkid=1794993
1480541,"WPL C34 1/16 RTR 4WD 2.4G Truck Crawler Off Road RC Car 2CH Vehicle Models With Head Light Plastic",https://imgaz2.staticbg.com/thumb/gallery/oaupload/banggood/images/32/A6/c1694744-3307-4a81-8445-e4d85d2461f8.jpg,https://www.banggood.com/WPL-C34-1-or-16-RTR-4WD-2_4G-Truck-Crawler-Off-Road-RC-Car-2CH-Vehicle-Models-With-Head-Light-Plastic-reviews-p1480541.html,"65,14€",€5.04,https://www.banggood.com/WPL-C34-1-or-16-RTR-4WD-2_4G-Truck-Crawler-Off-Road-RC-Car-2CH-Vehicle-Models-With-Head-Light-Plastic-p-1480541.html?p=4T181370308054202203&custlinkid=1808390
1527721,"898 1/14 2.4G 4CH 2WD RC Car Vehicle Models Toys",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/60/95/0905721f-4105-4825-a915-0baf92aa888f.JPG,https://www.banggood.com/898-1-or-14-2_4G-4CH-2WD-RC-Car-Vehicle-Models-Toys-reviews-p1527721.html,"38,90€",€3.01,https://www.banggood.com/898-1-or-14-2_4G-4CH-2WD-RC-Car-Vehicle-Models-Toys-p-1527721.html?p=4T181370308054202203&custlinkid=1808391
1558441,"VRX RH1006 1/10 2.4G RC Car 75km/h High Speed Force.18 Gas Engine RTR Truck",https://imgaz3.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/9C/2B/d627a74e-8e28-45fd-b1d5-a8996bd26b8b.JPG,https://www.banggood.com/VRX-RH1006-1-or-10-2_4G-RC-Car-75km-or-h-High-Speed-Force_18-Gas-Engine-RTR-Truck-reviews-p1558441.html,"145,66€",€11.27,https://www.banggood.com/VRX-RH1006-1-or-10-2_4G-RC-Car-75km-or-h-High-Speed-Force_18-Gas-Engine-RTR-Truck-p-1558441.html?p=4T181370308054202203&custlinkid=1794998
1578068,"GARTT 2.4G High Speed 55km/h Swamp Air RC Boat Snow Beach Water Vehicle Models",https://imgaz2.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/33/63/6b0df68d-02ea-4562-93b9-e0121c45437e.jpg,https://www.banggood.com/GARTT-2_4G-High-Speed-55km-or-h-Swamp-Air-RC-Boat-Snow-Beach-Water-Vehicle-Models-reviews-p1578068.html,"151,09€",€11.69,https://www.banggood.com/GARTT-2_4G-High-Speed-55km-or-h-Swamp-Air-RC-Boat-Snow-Beach-Water-Vehicle-Models-p-1578068.html?p=4T181370308054202203&custlinkid=1796197
1588753,"Wltoys 144001 1/14 2.4G 4WD High Speed Racing RC Car Vehicle Models 60km/h 7.4v 1500mah Two or Three Battery",https://imgaz.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/58/CF/72f73973-140d-4d7b-9630-c305d9926327.jpg,https://www.banggood.com/Wltoys-144001-1-or-14-2_4G-4WD-High-Speed-Racing-RC-Car-Vehicle-Models-60km-or-h-7_4v-1500mah-Two-or-Three-Battery-reviews-p1588753.html,"87,75€ ~ 98,61€",€6.79,https://www.banggood.com/Wltoys-144001-1-or-14-2_4G-4WD-High-Speed-Racing-RC-Car-Vehicle-Models-60km-or-h-7_4v-1500mah-Two-or-Three-Battery-p-1588753.html?p=4T181370308054202203&custlinkid=1794850
1600438,"HS 18311/18312 1/18 35km/h 2.4G 4CH 4WD High Speed Climber Crawler RC Car Toys Two Battery",https://imgaz.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/F4/45/19372265-bfd9-4d26-b9dc-e231375e5aa1.jpg,https://www.banggood.com/HS-18311-or-18312-1-or-18-35km-or-h-2_4G-4CH-4WD-High-Speed-Climber-Crawler-RC-Car-Toys-Two-Battery-reviews-p1600438.html,"67,85€",€5.25,https://www.banggood.com/HS-18311-or-18312-1-or-18-35km-or-h-2_4G-4CH-4WD-High-Speed-Climber-Crawler-RC-Car-Toys-Two-Battery-p-1600438.html?p=4T181370308054202203&custlinkid=1796199
1611391,"Eachine EAT04 1/12 2.4G 4WD RC Car Metal Body Shell Desert Off-road Truck 7.4V 1500mAH RTR Toy Black",https://imgaz2.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/E7/18/72c3f376-3597-4fb4-b93b-d7d5a40813ba.JPG,https://www.banggood.com/Eachine-EAT04-1-or-12-2_4G-4WD-RC-Car-Metal-Body-Shell-Desert-Off-road-Truck-7_4V-1500mAH-RTR-Toy-Black-reviews-p1611391.html,"86,85€ ~ 113,99€",€6.72,https://www.banggood.com/Eachine-EAT04-1-or-12-2_4G-4WD-RC-Car-Metal-Body-Shell-Desert-Off-road-Truck-7_4V-1500mAH-RTR-Toy-Black-p-1611391.html?p=4T181370308054202203&custlinkid=1794852
1636830,"23213 2.4G 1/10 High Speed RC Car ",https://imgaz.staticbg.com/thumb/gallery/oaupload/ser1/banggood/images/9A/2B/0f4c3860-51c9-4ab9-9d69-9bf72e3369ce.JPG,https://www.banggood.com/23213-2_4G-1-or-10-High-Speed-RC-Car--reviews-p1636830.html,"62,42€",€4.83,https://www.banggood.com/23213-2_4G-1-or-10-High-Speed-RC-Car--p-1636830.html?p=4T181370308054202203&custlinkid=1796363
1650492,"HBX 2.4G 2CH 1/16 16890 Brushless RC Car High Speed 45KM/H Big Foot Vehicle Models Truck",https://imgaz1.staticbg.com/thumb/gallery/oaupload/banggood/images/20/08/23c21d9d-339a-4a1e-ab4a-d89b2b5ad541.jpg,https://www.banggood.com/HBX-2_4G-2CH-1-or-16-16890-Brushless-RC-Car-High-Speed-45KM-or-H-Big-Foot-Vehicle-Models-Truck-reviews-p1650492.html,"92,28€",€7.14,https://www.banggood.com/HBX-2_4G-2CH-1-or-16-16890-Brushless-RC-Car-High-Speed-45KM-or-H-Big-Foot-Vehicle-Models-Truck-p-1650492.html?p=4T181370308054202203&custlinkid=1794935
